date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-14,57.55,Transportation,Car Payment,Car payment,Metro,expense,4
2024-09-15,3977.33,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-09-15,910.37,Freelance,Freelance,Freelance project payment,Client B,income,4
2024-09-16,31.95,Bank Fee,Bank Fee,Than person physical those.,Walker-Carlson,expense,4
2024-09-18,55.39,Transportation,Uber/Lyft,Car payment,Metro,expense,4
2024-09-18,11.519762075159234,Shopping,Clothing,Retail shopping,CVS,expense,4
2024-09-18,18.86,Bank Fee,Bank Fee,Identify environmental personal result heavy.,Gonzalez-Johnson,expense,4
2024-09-19,52.48,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,4
2024-09-20,213.05,Utilities,Phone,Internet bill,Comcast,expense,4
2024-09-20,22.97,Bank Fee,Bank Fee,Mission lot society.,Robinson and Sons,expense,4
2024-09-21,1594.46,Housing,Rent,Property maintenance,Wells Fargo,expense,4
2024-09-22,23.01,Entertainment,Streaming,Subscription,Steam,expense,4
2024-09-23,1577.54,Housing,Rent,Mortgage payment,Landlord,expense,4
2024-09-23,26.69,Entertainment,Movies,Concert,Spotify,expense,4
2024-09-23,24.42459818281562,Shopping,Home Goods,Retail shopping,Target,expense,4
2024-09-27,11.72,Transportation,Car Payment,Car payment,Uber,expense,4
2024-09-27,7.45,Subscription,Subscription,Article participant feel.,Gordon-Neal,expense,4
2024-09-28,123.67,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,4
2024-09-28,35.05,ATM Fee,ATM Fee,It rather model bad.,Walker Ltd,expense,4
2024-09-29,33.96,Other,Other,Ask talk national hold.,Ware-Green,expense,4
2024-09-30,186.68,Utilities,Phone,Internet bill,Verizon,expense,4
2024-10-01,3801.05,Salary,Salary,Monthly salary payment,Tech Corp,income,4
2024-10-02,4.54,Entertainment,Music,Subscription,Netflix,expense,4
2024-10-02,46.91,Bank Fee,Bank Fee,More form career.,Thomas-Mcdonald,expense,4
2024-10-03,15.02,Subscription,Subscription,Force space.,Hernandez-Valencia,expense,4
2024-10-04,215.39,Utilities,Electric,Phone bill,Water Company,expense,4
2024-10-04,176.53,Healthcare,Insurance Premium,Prescription,CVS Pharmacy,expense,4
2024-10-05,35.55,Transportation,Parking,Parking fee,Lyft,expense,4
2024-10-05,20.72,Shopping,Home Goods,Online purchase,Target,expense,4
2024-10-06,69.9,Transportation,Gas,Car payment,Honda Finance,expense,4
2024-10-07,5.9,Bank Fee,Bank Fee,Live learn per.,Juarez Inc,expense,4
2024-10-09,38.87,Food & Dining,Restaurants,Dinner,Whole Foods,expense,4
2024-10-11,46.43,Food & Dining,Restaurants,Grocery shopping,Whole Foods,expense,4
2024-10-11,38.26,Bank Fee,Bank Fee,Share place professor paper.,Anderson PLC,expense,4
2024-10-12,26.17,Entertainment,Movies,Concert,Steam,expense,4
2024-10-12,38.4,Bank Fee,Bank Fee,Model would study sometimes TV.,Jones-Reynolds,expense,4
2024-10-14,1595.91,Housing,Property Tax,Rent payment,Wells Fargo,expense,4
2024-10-14,9.73,Food & Dining,Coffee,Coffee,McDonalds,expense,4
2024-10-14,27.75,Bank Fee,Bank Fee,Organization wrong little less.,Hobbs Inc,expense,4
2024-10-15,3829.69,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-10-15,1730.22,Freelance,Freelance,Freelance project payment,Upwork,income,4
2024-10-17,1575.38,Housing,HOA Fees,Property maintenance,Home Depot,expense,4
2024-10-18,57.11,Transportation,Car Payment,Car payment,Chevron,expense,4
2024-10-18,21.15,Entertainment,Gaming,Movie tickets,Spotify,expense,4
2024-10-18,12.44,Shopping,Books,Personal items,Macys,expense,4
2024-10-19,1594.17,Housing,Maintenance,Property maintenance,Home Depot,expense,4
2024-10-20,16.26,Entertainment,Sports,Subscription,Spotify,expense,4
2024-10-21,37.44,Shopping,Personal Care,Retail shopping,Target,expense,4
2024-10-21,25.2,Shopping,Books,Retail shopping,Walgreens,expense,4
2024-10-21,16.6,Subscription,Subscription,School daughter citizen.,Mcmillan-Pope,expense,4
2024-10-23,71.76,Transportation,Car Payment,Parking fee,Lyft,expense,4
2024-10-23,23.29,Subscription,Subscription,Laugh meeting two voice.,"Espinoza, Lee and Stephens",expense,4
2024-10-23,24.91,Bank Fee,Bank Fee,Challenge girl idea.,"Hill, Gilmore and Owens",expense,4
2024-10-24,23.74,ATM Fee,ATM Fee,Benefit politics.,Moreno-Baker,expense,4
2024-10-25,258.52,Utilities,Electric,Phone bill,PG&E,expense,4
2024-10-25,15.25,Entertainment,Streaming,Concert,Netflix,expense,4
2024-10-26,58.13,Transportation,Car Payment,Parking fee,Metro,expense,4
2024-10-27,177.04,Healthcare,Doctor Visit,Insurance,CVS Pharmacy,expense,4
2024-10-27,43.94,ATM Fee,ATM Fee,Far any know.,Brown Ltd,expense,4
2024-10-28,6.65,ATM Fee,ATM Fee,Choice evening coach share.,"Perez, Jones and Macdonald",expense,4
2024-10-29,52.15,Food & Dining,Restaurants,Coffee,DoorDash,expense,4
2024-10-29,13.2,Subscription,Subscription,General audience hotel firm.,Kim-Hayes,expense,4
2024-10-30,20.21,Other,Other,Report budget try radio.,"Hopkins, Wright and Reyes",expense,4
2024-10-31,180.89,Utilities,Water,Electric bill,AT&T,expense,4
2024-10-31,39.55,Bank Fee,Bank Fee,Professor him power road.,"Garcia, Olson and Williams",expense,4
2024-11-01,3710.36,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-11-02,1481.2,Housing,Mortgage,Property maintenance,Wells Fargo,expense,4
2024-11-02,8.54,Entertainment,Music,Concert,Netflix,expense,4
2024-11-02,48.43,Bank Fee,Bank Fee,Whom notice.,Dixon and Sons,expense,4
2024-11-04,172.33,Utilities,Water,Internet bill,Comcast,expense,4
2024-11-05,21.00244390640104,Food & Dining,Delivery,Coffee,Safeway,expense,4
2024-11-05,48.97,Subscription,Subscription,Thought physical.,Torres Ltd,expense,4
2024-11-06,36.522511354217954,Shopping,Home Goods,Online purchase,Walgreens,expense,4
2024-11-06,16.838002065498326,Shopping,Personal Care,Personal items,Walgreens,expense,4
2024-11-06,48.29232859818824,Shopping,Electronics,Retail shopping,Best Buy,expense,4
2024-11-10,27.19,Entertainment,Gaming,Concert,Netflix,expense,4
2024-11-10,76.85267418206814,Shopping,Books,Online purchase,CVS,expense,4
2024-11-11,19.05,Other,Other,Congress reveal national get.,Lang Group,expense,4
2024-11-15,3853.31,Salary,Salary,Monthly salary payment,Tech Corp,income,4
2024-11-15,62.27,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,4
2024-11-16,24.90629171015194,Food & Dining,Fast Food,Grocery shopping,Whole Foods,expense,4
2024-11-16,42.54,Transportation,Parking,Parking fee,Chevron,expense,4
2024-11-17,45.82568431487265,Shopping,Personal Care,Online purchase,Walgreens,expense,4
2024-11-21,9.89,Entertainment,Music,Movie tickets,Steam,expense,4
2024-11-23,73.41,Transportation,Uber/Lyft,Parking fee,Shell,expense,4
2024-11-23,167.45,Utilities,Gas,Phone bill,Water Company,expense,4
2024-11-24,30.83,ATM Fee,ATM Fee,Ball live.,Simmons-James,expense,4
2024-11-25,34.44155573030249,Food & Dining,Groceries,Dinner,McDonalds,expense,4
2024-11-25,76.40597737504812,Shopping,Books,Online purchase,Amazon,expense,4
2024-11-27,50.42065833384857,Food & Dining,Groceries,Lunch,Starbucks,expense,4
2024-11-27,24.54,ATM Fee,ATM Fee,Statement school nothing course.,"Sanford, Velazquez and Singh",expense,4
2024-11-28,18.52,Transportation,Car Payment,Gas fill-up,Chevron,expense,4
2024-11-28,13.39,Entertainment,Music,Movie tickets,AMC Theaters,expense,4
2024-11-29,1572.02,Housing,Rent,Property maintenance,Bank of America,expense,4
2024-11-29,61.33,Transportation,Car Payment,Parking fee,Lyft,expense,4
2024-11-30,1591.89,Housing,HOA Fees,Rent payment,Wells Fargo,expense,4
2024-11-30,112.01,Healthcare,Dental,Prescription,CVS Pharmacy,expense,4
2024-12-01,3987.24,Salary,Salary,Monthly salary payment,Healthcare LLC,income,4
2024-12-01,23.001384678931977,Food & Dining,Restaurants,Lunch,DoorDash,expense,4
2024-12-01,71.92,Transportation,Uber/Lyft,Parking fee,Chevron,expense,4
2024-12-02,15.737788410489394,Shopping,Electronics,Retail shopping,Best Buy,expense,4
2024-12-03,20.86,Other,Other,Add significant activity.,"Thomas, Scott and Wilkerson",expense,4
2024-12-04,35.6,Other,Other,Office help season.,Paul Group,expense,4
2024-12-05,27.98,Entertainment,Gaming,Movie tickets,Steam,expense,4
2024-12-05,112.92,Healthcare,Pharmacy,Doctor visit,Dental Associates,expense,4
2024-12-05,9.11,Bank Fee,Bank Fee,May receive type people.,Meyer-Ferguson,expense,4
2024-12-06,40.78206141760461,Shopping,Clothing,Retail shopping,Macys,expense,4
2024-12-06,631.9720827208303,Travel,Hotels,Flight booking,Southwest Airlines,expense,4
2024-12-08,51.94,Transportation,Uber/Lyft,Car payment,Lyft,expense,4
2024-12-08,40.01,Other,Other,Successful summer you senior.,"Taylor, Hughes and Kim",expense,4
2024-12-09,50.39,Transportation,Gas,Parking fee,Honda Finance,expense,4
2024-12-10,24.0,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,4
2024-12-10,116.84,Healthcare,Doctor Visit,Prescription,Kaiser Permanente,expense,4
2024-12-13,193.5,Healthcare,Insurance Premium,Prescription,Dental Associates,expense,4
2024-12-13,14.48,Other,Other,Without two decade.,"James, Robles and Washington",expense,4
2024-12-14,152.58,Utilities,Phone,Electric bill,Verizon,expense,4
2024-12-15,4024.57,Salary,Salary,Monthly salary payment,Tech Corp,income,4
2024-12-15,31.027690191923153,Shopping,Electronics,Online purchase,Walgreens,expense,4
2024-12-16,1608.66,Housing,Maintenance,Mortgage payment,Landlord,expense,4
2024-12-16,240.2,Utilities,Phone,Internet bill,Verizon,expense,4
2024-12-16,25.63,Bank Fee,Bank Fee,Certainly many whole every.,"Stewart, Davis and Watson",expense,4
2024-12-16,34.19,Other,Other,Law rest since.,Cruz-Park,expense,4
2024-12-17,25.44,Transportation,Gas,Gas fill-up,Uber,expense,4
2024-12-18,11.69,Entertainment,Movies,Concert,Netflix,expense,4
2024-12-18,13.37,Subscription,Subscription,Thing hot experience century summer.,"Wyatt, Schmitt and Stewart",expense,4
2024-12-21,9.83,Other,Other,Record range party would answer.,Blackwell-Prince,expense,4
2024-12-21,37.03,Subscription,Subscription,Plan debate skin.,"Brown, Knight and Ruiz",expense,4
2024-12-21,7.17,Other,Other,Bill late big her.,"Maldonado, Green and Barnes",expense,4
2024-12-23,44.4,Subscription,Subscription,Hair offer pull.,Black-Madden,expense,4
2024-12-25,19.92,Transportation,Public Transit,Gas fill-up,Uber,expense,4
2024-12-25,46.69,Transportation,Uber/Lyft,Gas fill-up,Lyft,expense,4
2024-12-26,29.191220625875566,Food & Dining,Coffee,Grocery shopping,Starbucks,expense,4
2024-12-26,28.43,Entertainment,Movies,Concert,Netflix,expense,4
2024-12-28,83.49330447918875,Food & Dining,Restaurants,Coffee,Starbucks,expense,4
2024-12-30,8.27,ATM Fee,ATM Fee,News seem teach ask site.,"Huerta, White and Guerrero",expense,4
2024-12-31,36.69,ATM Fee,ATM Fee,Lead any relationship.,Baker Inc,expense,4
2024-12-31,43.1,ATM Fee,ATM Fee,Such hair unit never.,Watkins-Gardner,expense,4
