date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-09-15,23.46,Transportation,Car Payment,Parking fee,Metro,expense,3
2024-09-15,41.34,ATM Fee,ATM Fee,Boy include hit candidate ready.,Martin Inc,expense,3
2024-09-16,69.4624683916457,Shopping,Home Goods,Personal items,Macys,expense,3
2024-09-17,37.96,Entertainment,Music,Concert,Spotify,expense,3
2024-09-17,24.11,Subscription,Subscription,Serious continue spend represent.,Clarke-Dickerson,expense,3
2024-09-19,26.64,Food & Dining,Delivery,Coffee,Starbucks,expense,3
2024-09-19,58.17,Food & Dining,Groceries,Lunch,Safeway,expense,3
2024-09-19,238.47,Utilities,Internet,Phone bill,PG&E,expense,3
2024-09-20,66.36,Food & Dining,Delivery,Coffee,Chipotle,expense,3
2024-09-20,14.71,Subscription,Subscription,Member me help.,Gonzalez-Johnston,expense,3
2024-09-20,38.14,Other,Other,Huge option TV citizen.,Brown-Dominguez,expense,3
2024-09-21,29.55,ATM Fee,ATM Fee,Step forward stock very.,Morse-Ramirez,expense,3
2024-09-22,239.56,Utilities,Electric,Electric bill,Water Company,expense,3
2024-09-22,10.69,Entertainment,Music,Concert,Steam,expense,3
2024-09-25,73.75695935155434,Shopping,Electronics,Personal items,Best Buy,expense,3
2024-09-26,19.66,Transportation,Gas,Gas fill-up,Shell,expense,3
2024-09-26,205.07,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,3
2024-09-27,2085.86,Housing,Mortgage,Property maintenance,Bank of America,expense,3
2024-09-28,47.51,Food & Dining,Groceries,Coffee,McDonalds,expense,3
2024-09-28,39.42,Bank Fee,Bank Fee,Have bed seat as.,Gilbert Inc,expense,3
2024-09-29,285.82,Utilities,Water,Phone bill,Water Company,expense,3
2024-09-30,2131.74,Housing,Rent,Rent payment,Property Manager,expense,3
2024-09-30,59.163073166879094,Shopping,Electronics,Online purchase,Amazon,expense,3
2024-10-01,5320.06,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-10-03,176.11,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,3
2024-10-06,22.72,Food & Dining,Coffee,Dinner,DoorDash,expense,3
2024-10-07,37.43,Food & Dining,Coffee,Dinner,DoorDash,expense,3
2024-10-07,88.73,Transportation,Uber/Lyft,Car payment,Lyft,expense,3
2024-10-07,30.76,Bank Fee,Bank Fee,Glass full want nothing together.,Tapia Ltd,expense,3
2024-10-08,207.44,Utilities,Electric,Phone bill,Comcast,expense,3
2024-10-08,26.35,Entertainment,Streaming,Concert,Steam,expense,3
2024-10-08,46.22,Bank Fee,Bank Fee,Check somebody size action.,"Lopez, Ford and Hughes",expense,3
2024-10-09,2282.11,Housing,Maintenance,Mortgage payment,Landlord,expense,3
2024-10-12,2144.61,Housing,Mortgage,Rent payment,Wells Fargo,expense,3
2024-10-12,24.24,Bank Fee,Bank Fee,Oil deal ability.,Mckenzie Inc,expense,3
2024-10-13,15.11,Subscription,Subscription,Civil chance.,"Jordan, Pacheco and Tate",expense,3
2024-10-15,5202.63,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-10-16,21.5,Shopping,Electronics,Retail shopping,Macys,expense,3
2024-10-16,9.27,ATM Fee,ATM Fee,Former garden majority hit kitchen.,"Potter, White and Murphy",expense,3
2024-10-19,179.42,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,3
2024-10-19,36.74,ATM Fee,ATM Fee,Majority need could concern.,Reid PLC,expense,3
2024-10-20,39.22,ATM Fee,ATM Fee,Wall address.,Jensen Group,expense,3
2024-10-22,60.16,Shopping,Clothing,Retail shopping,Amazon,expense,3
2024-10-22,24.57,ATM Fee,ATM Fee,Particularly produce much away information.,Lutz PLC,expense,3
2024-10-24,34.35,Bank Fee,Bank Fee,Fear rate.,"Mccoy, Torres and Brown",expense,3
2024-10-25,20.76,Subscription,Subscription,Admit education explain concern.,"Mendoza, Wright and Williams",expense,3
2024-10-27,67.91,Food & Dining,Coffee,Dinner,Safeway,expense,3
2024-10-28,14.54,Entertainment,Gaming,Movie tickets,Spotify,expense,3
2024-10-28,195.55,Healthcare,Pharmacy,Prescription,CVS Pharmacy,expense,3
2024-10-29,78.54,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,3
2024-10-29,22.15,Transportation,Uber/Lyft,Parking fee,Metro,expense,3
2024-10-29,364.2,Utilities,Phone,Phone bill,AT&T,expense,3
2024-10-29,39.67,Shopping,Home Goods,Retail shopping,Target,expense,3
2024-10-31,22.24,Entertainment,Music,Concert,Spotify,expense,3
2024-10-31,38.21,Bank Fee,Bank Fee,Agent bad.,Russell LLC,expense,3
2024-10-31,8.22,ATM Fee,ATM Fee,Child throughout capital billion.,"Singh, Webb and Lee",expense,3
2024-11-01,5667.09,Salary,Salary,Monthly salary payment,Tech Corp,income,3
2024-11-01,907.05,Freelance,Freelance,Freelance project payment,Client B,income,3
2024-11-01,36.72,Subscription,Subscription,Large political full course.,"Gonzales, Ellis and Gaines",expense,3
2024-11-03,30.435461497505,Food & Dining,Coffee,Lunch,Uber Eats,expense,3
2024-11-03,19.05,Entertainment,Music,Subscription,Netflix,expense,3
2024-11-03,52.81193532162998,Shopping,Clothing,Online purchase,Walgreens,expense,3
2024-11-05,16.4,Entertainment,Sports,Concert,Steam,expense,3
2024-11-06,21.21,Subscription,Subscription,New seat authority as.,Jefferson Group,expense,3
2024-11-07,23.978253780326344,Food & Dining,Restaurants,Grocery shopping,DoorDash,expense,3
2024-11-10,72.32,Transportation,Uber/Lyft,Parking fee,Uber,expense,3
2024-11-11,2112.98,Housing,HOA Fees,Rent payment,Landlord,expense,3
2024-11-11,19.91,Subscription,Subscription,Safe stage age very.,"Brown, Solis and Jones",expense,3
2024-11-12,2095.22,Housing,Mortgage,Property maintenance,Landlord,expense,3
2024-11-12,338.17,Utilities,Phone,Electric bill,Water Company,expense,3
2024-11-12,85.27411066591596,Shopping,Home Goods,Online purchase,Walgreens,expense,3
2024-11-14,67.08,Transportation,Parking,Gas fill-up,Uber,expense,3
2024-11-14,344.93,Utilities,Gas,Internet bill,Water Company,expense,3
2024-11-15,5246.56,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-11-16,11.67,Entertainment,Movies,Subscription,PlayStation Store,expense,3
2024-11-16,30.12,Entertainment,Streaming,Subscription,Spotify,expense,3
2024-11-18,482.770532590655,Travel,Hotels,Vacation expense,Hertz,expense,3
2024-11-19,41.95562549801973,Food & Dining,Restaurants,Dinner,DoorDash,expense,3
2024-11-19,29.99,Entertainment,Streaming,Subscription,Netflix,expense,3
2024-11-20,48.60790113315863,Shopping,Clothing,Online purchase,CVS,expense,3
2024-11-21,66.46,Transportation,Public Transit,Parking fee,Chevron,expense,3
2024-11-21,186.74,Healthcare,Insurance Premium,Doctor visit,Kaiser Permanente,expense,3
2024-11-22,85.84,Transportation,Car Payment,Car payment,Shell,expense,3
2024-11-25,106.35,Transportation,Public Transit,Car payment,Honda Finance,expense,3
2024-11-25,26.31,Entertainment,Sports,Movie tickets,Steam,expense,3
2024-11-27,101.65335092269073,Food & Dining,Restaurants,Lunch,Starbucks,expense,3
2024-11-27,26.83,Other,Other,Plan raise grow one.,Evans-Carter,expense,3
2024-11-29,275.3,Healthcare,Insurance Premium,Prescription,Kaiser Permanente,expense,3
2024-11-29,44.95,Other,Other,Door daughter analysis consumer.,Gillespie-Velez,expense,3
2024-11-30,30.6,Transportation,Gas,Car payment,Chevron,expense,3
2024-12-01,5193.08,Salary,Salary,Monthly salary payment,Healthcare LLC,income,3
2024-12-01,42.05,Bank Fee,Bank Fee,Thing author.,Weaver-Solomon,expense,3
2024-12-03,44.51,Other,Other,Whether protect growth.,Frank and Sons,expense,3
2024-12-04,98.51,Transportation,Car Payment,Car payment,Uber,expense,3
2024-12-06,2197.08,Housing,Rent,Mortgage payment,Wells Fargo,expense,3
2024-12-07,57.28795526015587,Food & Dining,Restaurants,Coffee,Whole Foods,expense,3
2024-12-07,352.43,Utilities,Electric,Phone bill,Water Company,expense,3
2024-12-09,2279.42,Housing,HOA Fees,Rent payment,Property Manager,expense,3
2024-12-09,66.82,Transportation,Car Payment,Parking fee,Lyft,expense,3
2024-12-09,21.140075370093818,Shopping,Home Goods,Retail shopping,Best Buy,expense,3
2024-12-11,34.38,Transportation,Public Transit,Parking fee,Lyft,expense,3
2024-12-11,173.08,Healthcare,Insurance Premium,Prescription,CVS Pharmacy,expense,3
2024-12-12,90.84252996229293,Food & Dining,Coffee,Grocery shopping,Starbucks,expense,3
2024-12-12,331.54,Utilities,Water,Electric bill,Comcast,expense,3
2024-12-15,5596.86,Salary,Salary,Monthly salary payment,Finance Inc,income,3
2024-12-15,122.3172281278117,Food & Dining,Delivery,Coffee,DoorDash,expense,3
2024-12-15,97.15,Transportation,Parking,Parking fee,Shell,expense,3
2024-12-15,31.02,Other,Other,Care end although simply until.,Mitchell-Wagner,expense,3
2024-12-16,55.80791856324354,Shopping,Books,Personal items,Macys,expense,3
2024-12-17,30.99,Transportation,Public Transit,Parking fee,Metro,expense,3
2024-12-17,64.94911525247433,Shopping,Personal Care,Retail shopping,Macys,expense,3
2024-12-18,40.27,Entertainment,Gaming,Concert,PlayStation Store,expense,3
2024-12-18,28.27,Subscription,Subscription,Final whole hear.,Deleon PLC,expense,3
2024-12-20,24.47,Entertainment,Movies,Subscription,Spotify,expense,3
2024-12-21,2252.64,Housing,Rent,Property maintenance,Property Manager,expense,3
2024-12-21,279.37,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,3
2024-12-23,296.82,Utilities,Water,Electric bill,AT&T,expense,3
2024-12-23,17.15,Entertainment,Movies,Movie tickets,Netflix,expense,3
2024-12-23,192.81,Healthcare,Dental,Insurance,CVS Pharmacy,expense,3
2024-12-25,38.90418326645513,Food & Dining,Groceries,Lunch,McDonalds,expense,3
2024-12-25,17.52,Other,Other,Congress garden draw.,"Howard, Livingston and Wade",expense,3
2024-12-26,20.761311312502073,Food & Dining,Coffee,Coffee,Whole Foods,expense,3
2024-12-27,25.3,Entertainment,Streaming,Concert,Steam,expense,3
2024-12-27,43.17,Other,Other,Quickly deal.,Burke-Roth,expense,3
2024-12-30,102.99514411263678,Shopping,Clothing,Online purchase,Walgreens,expense,3
