date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-05,26.17,Entertainment,Gaming,Concert,PlayStation Store,expense,5
2024-10-05,11.13,Shopping,Home Goods,Personal items,Walgreens,expense,5
2024-10-06,30.25,ATM Fee,ATM Fee,Seat including life mention enjoy.,"Rose, Mercado and Santos",expense,5
2024-10-07,19.9,Entertainment,Gaming,Movie tickets,Netflix,expense,5
2024-10-09,17.84,ATM Fee,ATM Fee,Imagine several yourself.,Dunn and Sons,expense,5
2024-10-09,32.97,ATM Fee,ATM Fee,Consider also not either.,Thompson and Sons,expense,5
2024-10-10,21.44,Transportation,Car Payment,Parking fee,Lyft,expense,5
2024-10-10,19.25,Entertainment,Movies,Movie tickets,Steam,expense,5
2024-10-10,37.93,Bank Fee,Bank Fee,Same story cover.,Barnett LLC,expense,5
2024-10-11,40.74,Food & Dining,Delivery,Grocery shopping,Uber Eats,expense,5
2024-10-11,201.22,Utilities,Gas,Electric bill,Comcast,expense,5
2024-10-13,13.66,Entertainment,Gaming,Concert,Steam,expense,5
2024-10-14,19.13,Entertainment,Gaming,Subscription,PlayStation Store,expense,5
2024-10-14,14.13,Shopping,Books,Online purchase,Walgreens,expense,5
2024-10-14,25.85,Other,Other,Analysis especially phone price.,"Marshall, Luna and Smith",expense,5
2024-10-15,4202.83,Salary,Salary,Monthly salary payment,Healthcare LLC,income,5
2024-10-15,18.15,Transportation,Gas,Car payment,Uber,expense,5
2024-10-16,21.98,Transportation,Car Payment,Gas fill-up,Metro,expense,5
2024-10-16,22.46,Shopping,Electronics,Retail shopping,Amazon,expense,5
2024-10-16,21.82,ATM Fee,ATM Fee,Cut scene successful end.,"Russell, Morton and Alvarez",expense,5
2024-10-17,15.56,Food & Dining,Restaurants,Coffee,DoorDash,expense,5
2024-10-19,39.0,Food & Dining,Groceries,Coffee,Uber Eats,expense,5
2024-10-21,16.82,Shopping,Clothing,Retail shopping,Walgreens,expense,5
2024-10-21,12.08,Subscription,Subscription,Receive down manager remain.,Smith-Owen,expense,5
2024-10-22,27.36,Bank Fee,Bank Fee,Effort party people.,Greer-Johnson,expense,5
2024-10-24,48.28,Bank Fee,Bank Fee,Court shake history yeah.,Smith PLC,expense,5
2024-10-25,32.85,Shopping,Home Goods,Personal items,Walgreens,expense,5
2024-10-25,6.91,Other,Other,Shake say full another science.,"Wright, Aguilar and Stout",expense,5
2024-10-27,11.34,Subscription,Subscription,Provide finally citizen listen along.,"Jordan, Massey and Barr",expense,5
2024-10-29,1561.11,Housing,HOA Fees,Mortgage payment,Bank of America,expense,5
2024-10-30,16.84,Bank Fee,Bank Fee,Responsibility project heart.,Garrison-Carter,expense,5
2024-10-31,128.44,Healthcare,Pharmacy,Insurance,CVS Pharmacy,expense,5
2024-11-01,4093.21,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-11-02,265.36,Utilities,Phone,Electric bill,AT&T,expense,5
2024-11-02,6.31,Subscription,Subscription,Process this least class serve.,Davis Ltd,expense,5
2024-11-03,29.9,Transportation,Public Transit,Gas fill-up,Metro,expense,5
2024-11-04,33.41,ATM Fee,ATM Fee,Source great news.,Rogers-Roman,expense,5
2024-11-05,46.122438701557634,Food & Dining,Coffee,Coffee,Safeway,expense,5
2024-11-05,221.11,Utilities,Internet,Internet bill,PG&E,expense,5
2024-11-06,62.1,Transportation,Parking,Gas fill-up,Chevron,expense,5
2024-11-08,26.47642900855158,Food & Dining,Fast Food,Lunch,Safeway,expense,5
2024-11-08,31.64,ATM Fee,ATM Fee,Happy thus music.,Durham-Gross,expense,5
2024-11-10,28.38291422869675,Food & Dining,Coffee,Coffee,Starbucks,expense,5
2024-11-12,79.17460948492976,Food & Dining,Groceries,Coffee,Starbucks,expense,5
2024-11-12,30.36,Bank Fee,Bank Fee,Test son forward general report.,Daniel LLC,expense,5
2024-11-13,51.748162263309766,Shopping,Books,Retail shopping,Target,expense,5
2024-11-13,5.45,Other,Other,Former knowledge major back.,"Smith, Castro and Fischer",expense,5
2024-11-14,41.65706516120193,Food & Dining,Restaurants,Dinner,Whole Foods,expense,5
2024-11-14,10.63,Entertainment,Gaming,Subscription,PlayStation Store,expense,5
2024-11-15,3930.73,Salary,Salary,Monthly salary payment,Healthcare LLC,income,5
2024-11-15,36.20350012451961,Shopping,Home Goods,Personal items,Best Buy,expense,5
2024-11-16,47.98,Bank Fee,Bank Fee,Various south receive.,Richardson LLC,expense,5
2024-11-16,25.38,ATM Fee,ATM Fee,Financial show beat on.,"Lane, King and Gardner",expense,5
2024-11-17,74.75143934236425,Food & Dining,Delivery,Dinner,Whole Foods,expense,5
2024-11-17,8.07,Entertainment,Gaming,Subscription,PlayStation Store,expense,5
2024-11-18,5.57,Subscription,Subscription,Conference would international actually score.,"Adams, Hughes and Walker",expense,5
2024-11-19,1629.35,Housing,HOA Fees,Mortgage payment,Home Depot,expense,5
2024-11-19,204.13,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,5
2024-11-20,191.05,Utilities,Internet,Electric bill,Water Company,expense,5
2024-11-20,12.05,Entertainment,Streaming,Subscription,Steam,expense,5
2024-11-20,7.58,Other,Other,Woman price development ability.,Robinson Inc,expense,5
2024-11-21,54.13,Transportation,Car Payment,Parking fee,Uber,expense,5
2024-11-23,60.63,Transportation,Public Transit,Gas fill-up,Lyft,expense,5
2024-11-23,12.89,Entertainment,Music,Subscription,Netflix,expense,5
2024-11-24,48.54,Other,Other,Start spring key cover.,Vaughn PLC,expense,5
2024-11-25,21.52,ATM Fee,ATM Fee,General for test.,Brown Ltd,expense,5
2024-11-26,46.67,Transportation,Uber/Lyft,Gas fill-up,Lyft,expense,5
2024-11-26,67.91,Transportation,Car Payment,Parking fee,Uber,expense,5
2024-11-26,26.62,Entertainment,Streaming,Movie tickets,Steam,expense,5
2024-11-26,24.37,Bank Fee,Bank Fee,Late easy per gas long.,Williams-Fletcher,expense,5
2024-11-27,7.28,Other,Other,Society life view lead.,Lee-Lopez,expense,5
2024-11-30,55.74342556578111,Shopping,Personal Care,Online purchase,CVS,expense,5
2024-12-01,4286.66,Salary,Salary,Monthly salary payment,Finance Inc,income,5
2024-12-01,1568.47,Housing,Property Tax,Property maintenance,Landlord,expense,5
2024-12-01,52.18988219094667,Shopping,Home Goods,Personal items,Target,expense,5
2024-12-01,49.53,Other,Other,Magazine tree practice likely star.,Marquez-Krause,expense,5
2024-12-01,19.82,ATM Fee,ATM Fee,Kitchen think thank letter.,Wagner-Park,expense,5
2024-12-02,14.9,ATM Fee,ATM Fee,Teach policy us explain professor.,Rios-Cunningham,expense,5
2024-12-03,21.91,Entertainment,Gaming,Concert,Netflix,expense,5
2024-12-04,68.37961424829393,Shopping,Books,Online purchase,Macys,expense,5
2024-12-04,19.73,Subscription,Subscription,Me a memory.,Johnson-Riddle,expense,5
2024-12-10,267.33,Utilities,Phone,Phone bill,AT&T,expense,5
2024-12-10,270.96,Utilities,Phone,Electric bill,Water Company,expense,5
2024-12-10,28.94,Entertainment,Sports,Subscription,Netflix,expense,5
2024-12-12,30.01734203691526,Shopping,Personal Care,Online purchase,Target,expense,5
2024-12-12,5.84,ATM Fee,ATM Fee,Sign war where today.,Thomas-Russell,expense,5
2024-12-13,59.82,Transportation,Public Transit,Car payment,Shell,expense,5
2024-12-13,12.2,Subscription,Subscription,Wrong recent store social.,Johnson-Cooper,expense,5
2024-12-13,26.01,Subscription,Subscription,Fall almost start support.,Williams PLC,expense,5
2024-12-13,42.29,Bank Fee,Bank Fee,Save pull quickly.,Hess PLC,expense,5
2024-12-13,39.56,Bank Fee,Bank Fee,Peace major could.,Ho-Watkins,expense,5
2024-12-14,17.42,Entertainment,Gaming,Concert,Steam,expense,5
2024-12-15,4113.24,Salary,Salary,Monthly salary payment,Tech Corp,income,5
2024-12-15,51.9776424249161,Shopping,Books,Personal items,CVS,expense,5
2024-12-17,63.09,Transportation,Public Transit,Parking fee,Shell,expense,5
2024-12-19,67.68,Transportation,Uber/Lyft,Car payment,Chevron,expense,5
2024-12-19,7.39,Entertainment,Movies,Subscription,PlayStation Store,expense,5
2024-12-20,25.01,Entertainment,Sports,Movie tickets,Spotify,expense,5
2024-12-21,33.10296931275858,Shopping,Books,Online purchase,Walgreens,expense,5
2024-12-23,27.922736535019226,Food & Dining,Coffee,Coffee,Uber Eats,expense,5
2024-12-25,24.36,Transportation,Car Payment,Parking fee,Lyft,expense,5
2024-12-25,29.73,Subscription,Subscription,Evening true nice have window.,Marquez Ltd,expense,5
2024-12-26,49.31,ATM Fee,ATM Fee,Throughout create.,Rodriguez-Cooley,expense,5
2024-12-28,26.556931791682736,Food & Dining,Restaurants,Grocery shopping,Chipotle,expense,5
2024-12-28,50.94154219439692,Shopping,Clothing,Personal items,CVS,expense,5
2024-12-29,31.901923276369036,Food & Dining,Coffee,Dinner,Safeway,expense,5
2024-12-29,35.37,Transportation,Public Transit,Car payment,Chevron,expense,5
2024-12-30,63.05340744597832,Food & Dining,Groceries,Coffee,Starbucks,expense,5
2024-12-30,21.51,Entertainment,Music,Movie tickets,Spotify,expense,5
2024-12-30,17.9,Subscription,Subscription,Husband book camera one authority.,Rodriguez-Gardner,expense,5
2024-12-31,136.56,Healthcare,Doctor Visit,Prescription,Dental Associates,expense,5
