date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-24,15.82,Food & Dining,Delivery,Coffee,Safeway,expense,1
2024-10-25,22.38,Transportation,Gas,Gas fill-up,Shell,expense,1
2024-10-26,36.09,Food & Dining,Delivery,Lunch,McDonalds,expense,1
2024-10-28,15.58,Entertainment,Gaming,Subscription,PlayStation Store,expense,1
2024-10-28,16.42,Entertainment,Movies,Movie tickets,Steam,expense,1
2024-10-31,49.33,Food & Dining,Restaurants,Coffee,Chipotle,expense,1
2024-10-31,67.07,Transportation,Parking,Parking fee,Uber,expense,1
2024-11-01,3644.12,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-11-01,86.1375873114944,Food & Dining,Coffee,Coffee,Whole Foods,expense,1
2024-11-01,208.78,Utilities,Electric,Electric bill,Verizon,expense,1
2024-11-02,59.98398136864377,Shopping,Electronics,Personal items,Target,expense,1
2024-11-04,1417.1,Housing,HOA Fees,Property maintenance,Bank of America,expense,1
2024-11-04,72.28,Transportation,Gas,Gas fill-up,Honda Finance,expense,1
2024-11-04,11.44,Transportation,Parking,Parking fee,Chevron,expense,1
2024-11-04,217.66,Utilities,Phone,Internet bill,AT&T,expense,1
2024-11-04,17.694145699638252,Shopping,Electronics,Online purchase,Amazon,expense,1
2024-11-04,41.94,Subscription,Subscription,Law happen actually home.,"Lam, Thompson and Lewis",expense,1
2024-11-07,22.5,ATM Fee,ATM Fee,Radio same.,Acevedo-Robinson,expense,1
2024-11-09,16.4,Entertainment,Sports,Movie tickets,AMC Theaters,expense,1
2024-11-10,36.57,Subscription,Subscription,They close campaign minute.,Ritter-Henderson,expense,1
2024-11-11,24.36,Transportation,Public Transit,Gas fill-up,Metro,expense,1
2024-11-11,134.0,Healthcare,Insurance Premium,Doctor visit,Kaiser Permanente,expense,1
2024-11-12,70.40318259499175,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,1
2024-11-12,174.7,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,1
2024-11-13,17.237967724256237,Food & Dining,Delivery,Coffee,DoorDash,expense,1
2024-11-15,3692.89,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-11-16,60.82,Transportation,Uber/Lyft,Gas fill-up,Uber,expense,1
2024-11-16,9.548075050394814,Shopping,Home Goods,Personal items,Best Buy,expense,1
2024-11-17,22.04,Entertainment,Streaming,Concert,Steam,expense,1
2024-11-17,11.81,ATM Fee,ATM Fee,Hope there mouth majority.,Norton Inc,expense,1
2024-11-17,48.74,Bank Fee,Bank Fee,Community itself agent edge I.,Murphy-Jennings,expense,1
2024-11-18,60.76172720755659,Food & Dining,Groceries,Lunch,Whole Foods,expense,1
2024-11-18,7.99,ATM Fee,ATM Fee,Security defense church art remain.,Foster PLC,expense,1
2024-11-19,21.3,Entertainment,Music,Concert,Spotify,expense,1
2024-11-25,5.34,Bank Fee,Bank Fee,Fly claim have available.,"Watkins, Tucker and Ryan",expense,1
2024-11-26,28.68,Transportation,Public Transit,Parking fee,Lyft,expense,1
2024-11-27,195.55,Utilities,Phone,Electric bill,Water Company,expense,1
2024-11-29,1468.95,Housing,Mortgage,Rent payment,Bank of America,expense,1
2024-11-29,1511.31,Housing,Rent,Property maintenance,Property Manager,expense,1
2024-11-30,42.99,Transportation,Uber/Lyft,Parking fee,Shell,expense,1
2024-12-01,3803.52,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-12-01,249.82,Utilities,Electric,Phone bill,Verizon,expense,1
2024-12-03,16.26,Entertainment,Music,Movie tickets,Spotify,expense,1
2024-12-05,28.45598812170208,Shopping,Books,Retail shopping,Target,expense,1
2024-12-07,19.24,Entertainment,Music,Subscription,AMC Theaters,expense,1
2024-12-09,14.25,ATM Fee,ATM Fee,Stuff admit really.,"Hatfield, Booker and Cooper",expense,1
2024-12-10,26.59979698515947,Food & Dining,Groceries,Dinner,DoorDash,expense,1
2024-12-10,32.41514409413982,Shopping,Home Goods,Online purchase,Target,expense,1
2024-12-10,25.42,Subscription,Subscription,Court meet fear hair.,"Saunders, Jones and Stephenson",expense,1
2024-12-11,41.76,Subscription,Subscription,Thank now.,Smith-King,expense,1
2024-12-13,58.38,Transportation,Uber/Lyft,Parking fee,Lyft,expense,1
2024-12-14,66.07037938125353,Food & Dining,Restaurants,Lunch,Uber Eats,expense,1
2024-12-14,29.91,Subscription,Subscription,Story act really necessary.,"Harris, Williams and Gilbert",expense,1
2024-12-15,3631.66,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-12-15,1425.22,Housing,Maintenance,Mortgage payment,Home Depot,expense,1
2024-12-15,14.682315753791773,Food & Dining,Delivery,Coffee,Uber Eats,expense,1
2024-12-15,59.43,Transportation,Uber/Lyft,Gas fill-up,Honda Finance,expense,1
2024-12-16,13.68,Entertainment,Streaming,Concert,Spotify,expense,1
2024-12-17,4.13,Entertainment,Sports,Concert,AMC Theaters,expense,1
2024-12-17,38.258404588827425,Shopping,Home Goods,Retail shopping,Best Buy,expense,1
2024-12-17,45.43,Subscription,Subscription,Community goal field.,"Sanchez, Thompson and Carter",expense,1
2024-12-18,8.06,Entertainment,Gaming,Concert,AMC Theaters,expense,1
2024-12-20,17.82,Transportation,Public Transit,Gas fill-up,Honda Finance,expense,1
2024-12-21,1501.84,Housing,Maintenance,Mortgage payment,Bank of America,expense,1
2024-12-21,253.81,Utilities,Phone,Phone bill,AT&T,expense,1
2024-12-21,154.84,Healthcare,Dental,Insurance,Dental Associates,expense,1
2024-12-21,41.95,Bank Fee,Bank Fee,Nothing standard deep exactly.,Lee-Donovan,expense,1
2024-12-22,23.055102614567947,Food & Dining,Restaurants,Grocery shopping,McDonalds,expense,1
2024-12-22,34.27,Bank Fee,Bank Fee,Over show affect.,"Davis, Daniel and Gilmore",expense,1
2024-12-23,39.034602424963445,Food & Dining,Delivery,Grocery shopping,McDonalds,expense,1
2024-12-23,23.93,Transportation,Public Transit,Car payment,Chevron,expense,1
2024-12-23,9.01,Entertainment,Streaming,Concert,Steam,expense,1
2024-12-26,11.37,Transportation,Public Transit,Car payment,Uber,expense,1
2024-12-26,6.52,Subscription,Subscription,Market anyone marriage.,"Davis, Davis and Chavez",expense,1
2024-12-29,128.06,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,1
2024-12-29,8.27,Subscription,Subscription,Matter stand nor wear.,"Bennett, Young and Davis",expense,1
2024-12-30,165.76,Utilities,Gas,Electric bill,Comcast,expense,1
2024-12-30,42.12,Other,Other,General themselves part.,Ross Group,expense,1
2024-12-31,30.59,Other,Other,Political down on mention.,Clark PLC,expense,1
