date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-12,23.39,Bank Fee,Bank Fee,Source hand during business.,Fox PLC,expense,8
2024-10-13,39.36,ATM Fee,ATM Fee,Gas start.,Fleming Inc,expense,8
2024-10-13,7.87,Subscription,Subscription,Evening common tell fund public.,"Rose, Foley and Riley",expense,8
2024-10-14,44.66,Subscription,Subscription,These box computer.,Reid-Spencer,expense,8
2024-10-15,3818.72,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-10-15,1169.06,Freelance,Freelance,Freelance project payment,Client A,income,8
2024-10-15,31.49,Transportation,Car Payment,Car payment,Lyft,expense,8
2024-10-16,44.4,Shopping,Clothing,Online purchase,Walgreens,expense,8
2024-10-16,34.65,Shopping,Home Goods,Online purchase,Macys,expense,8
2024-10-17,17.63,Entertainment,Gaming,Concert,Netflix,expense,8
2024-10-17,30.08,Shopping,Personal Care,Online purchase,Amazon,expense,8
2024-10-18,45.79,Other,Other,Face financial.,Acevedo LLC,expense,8
2024-10-19,142.8,Utilities,Electric,Phone bill,Comcast,expense,8
2024-10-20,160.72,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,8
2024-10-21,28.85,Transportation,Uber/Lyft,Car payment,Shell,expense,8
2024-10-22,17.2,Food & Dining,Fast Food,Dinner,Starbucks,expense,8
2024-10-23,29.13,Shopping,Personal Care,Online purchase,Macys,expense,8
2024-10-24,1477.62,Housing,Mortgage,Mortgage payment,Property Manager,expense,8
2024-10-24,45.0,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,8
2024-10-25,10.13,Food & Dining,Groceries,Dinner,Whole Foods,expense,8
2024-10-25,35.82,Other,Other,Financial social.,"Moore, Brown and Potts",expense,8
2024-10-26,41.78,Bank Fee,Bank Fee,Law certain someone gun ago.,"Jordan, Christian and Jackson",expense,8
2024-10-27,167.26,Utilities,Water,Phone bill,Verizon,expense,8
2024-10-27,6.53,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,8
2024-10-27,12.23,Shopping,Electronics,Personal items,Amazon,expense,8
2024-10-28,1521.67,Housing,Mortgage,Rent payment,Property Manager,expense,8
2024-10-29,194.12,Healthcare,Doctor Visit,Doctor visit,Dental Associates,expense,8
2024-10-29,24.75,Other,Other,Skin consumer challenge.,Foster Inc,expense,8
2024-10-30,151.06,Utilities,Phone,Internet bill,PG&E,expense,8
2024-10-30,33.1,ATM Fee,ATM Fee,Cold face.,Carter LLC,expense,8
2024-10-31,40.35,Food & Dining,Restaurants,Grocery shopping,Uber Eats,expense,8
2024-10-31,14.11,Entertainment,Gaming,Concert,Steam,expense,8
2024-11-01,3628.4,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-11-01,40.51,Transportation,Parking,Car payment,Shell,expense,8
2024-11-02,19.926177678235167,Food & Dining,Groceries,Dinner,Starbucks,expense,8
2024-11-02,247.56,Utilities,Water,Electric bill,Verizon,expense,8
2024-11-02,10.48,Other,Other,Action office.,"Perez, Williamson and Collins",expense,8
2024-11-04,52.36643890550245,Shopping,Electronics,Personal items,Macys,expense,8
2024-11-06,32.63,Other,Other,Produce far health.,"Oconnell, Ramirez and Bowers",expense,8
2024-11-07,27.842180968202292,Food & Dining,Restaurants,Dinner,McDonalds,expense,8
2024-11-07,45.91,Subscription,Subscription,Term charge knowledge activity reveal.,Curry Group,expense,8
2024-11-08,21.06319457186252,Food & Dining,Delivery,Dinner,DoorDash,expense,8
2024-11-08,40.35667663453515,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,8
2024-11-08,74.93050857687285,Shopping,Clothing,Online purchase,Best Buy,expense,8
2024-11-08,26.28,Other,Other,Toward blue we crime.,"Roberts, Thompson and Garcia",expense,8
2024-11-09,20.84,Subscription,Subscription,Fear health manager.,"Chen, Jones and Douglas",expense,8
2024-11-12,6.43,Entertainment,Gaming,Movie tickets,Steam,expense,8
2024-11-13,15.7,Transportation,Car Payment,Car payment,Chevron,expense,8
2024-11-13,13.99,Other,Other,Animal keep institution sell before.,"Nichols, Woods and Riley",expense,8
2024-11-15,3837.41,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-11-15,248.5,Utilities,Water,Phone bill,Water Company,expense,8
2024-11-15,29.56,ATM Fee,ATM Fee,Clear special rule church.,Roach Ltd,expense,8
2024-11-16,22.77,ATM Fee,ATM Fee,Group candidate top win.,"Dixon, Armstrong and Griffin",expense,8
2024-11-17,7.18,Entertainment,Streaming,Concert,Netflix,expense,8
2024-11-17,35.942034335435444,Shopping,Books,Personal items,Target,expense,8
2024-11-20,20.631171094351576,Food & Dining,Groceries,Grocery shopping,McDonalds,expense,8
2024-11-22,45.83,Transportation,Gas,Gas fill-up,Chevron,expense,8
2024-11-23,44.47182192070494,Shopping,Home Goods,Retail shopping,Macys,expense,8
2024-11-24,23.94,Entertainment,Sports,Subscription,Spotify,expense,8
2024-11-25,212.53,Utilities,Internet,Phone bill,Comcast,expense,8
2024-11-25,25.54,Entertainment,Music,Movie tickets,AMC Theaters,expense,8
2024-11-25,24.88,Subscription,Subscription,Which pass late expert answer.,"Coleman, Wells and Williams",expense,8
2024-11-26,141.88,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,8
2024-11-27,65.11600366129491,Food & Dining,Fast Food,Lunch,DoorDash,expense,8
2024-11-27,33.45,Subscription,Subscription,Whom shoulder sell heavy.,Jackson and Sons,expense,8
2024-11-27,26.27,Bank Fee,Bank Fee,Course interview.,Evans-Hunter,expense,8
2024-11-29,1521.57,Housing,Property Tax,Rent payment,Landlord,expense,8
2024-11-30,17.06,Entertainment,Music,Concert,Spotify,expense,8
2024-12-01,3666.18,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-12-01,1347.38,Freelance,Freelance,Freelance project payment,Client A,income,8
2024-12-02,59.91,Transportation,Gas,Gas fill-up,Metro,expense,8
2024-12-03,25.41,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,8
2024-12-04,1456.99,Housing,Property Tax,Mortgage payment,Home Depot,expense,8
2024-12-04,45.36,Subscription,Subscription,Phone mother line.,Hill PLC,expense,8
2024-12-05,121.57,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,8
2024-12-07,64.7,Transportation,Car Payment,Car payment,Shell,expense,8
2024-12-08,161.18,Utilities,Phone,Phone bill,Comcast,expense,8
2024-12-09,88.94720293291151,Food & Dining,Fast Food,Coffee,McDonalds,expense,8
2024-12-09,56.80717550857492,Food & Dining,Restaurants,Lunch,DoorDash,expense,8
2024-12-10,18.41,Entertainment,Music,Concert,Spotify,expense,8
2024-12-10,28.70892956672005,Shopping,Home Goods,Personal items,Best Buy,expense,8
2024-12-11,24.14,Entertainment,Sports,Subscription,Netflix,expense,8
2024-12-11,20.14,Entertainment,Music,Movie tickets,PlayStation Store,expense,8
2024-12-11,17.9237947032074,Shopping,Home Goods,Retail shopping,Target,expense,8
2024-12-13,20.36,Entertainment,Movies,Movie tickets,PlayStation Store,expense,8
2024-12-13,56.092795945939024,Shopping,Clothing,Personal items,Walgreens,expense,8
2024-12-14,25.511435113188274,Shopping,Electronics,Retail shopping,Best Buy,expense,8
2024-12-15,3743.22,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-12-16,27.31,Transportation,Car Payment,Car payment,Chevron,expense,8
2024-12-19,13.42,ATM Fee,ATM Fee,Resource decision information.,Sanchez LLC,expense,8
2024-12-21,20.27,Entertainment,Sports,Subscription,Steam,expense,8
2024-12-22,15.876572821079009,Food & Dining,Delivery,Dinner,DoorDash,expense,8
2024-12-23,23.22,ATM Fee,ATM Fee,Party worry direction also claim.,Nunez-Burns,expense,8
2024-12-23,9.21,Bank Fee,Bank Fee,Expert maybe pressure.,"Morris, Green and Morrison",expense,8
2024-12-23,37.02,Subscription,Subscription,People personal physical cultural pass.,Williams Group,expense,8
2024-12-24,28.041910799540283,Food & Dining,Fast Food,Grocery shopping,Uber Eats,expense,8
2024-12-25,25.35,Entertainment,Music,Concert,Spotify,expense,8
2024-12-25,20.047743289185533,Shopping,Electronics,Online purchase,CVS,expense,8
2024-12-25,204.56,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,8
2024-12-26,142.04,Utilities,Phone,Electric bill,AT&T,expense,8
2024-12-26,114.44,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,8
2024-12-27,696.1896251431635,Travel,Hotels,Hotel stay,Marriott,expense,8
2024-12-27,33.86,Bank Fee,Bank Fee,Rich do federal.,Garrett and Sons,expense,8
2024-12-28,49.651841341362314,Food & Dining,Restaurants,Dinner,Starbucks,expense,8
2024-12-29,65.51,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,8
2024-12-31,74.58656787792783,Food & Dining,Delivery,Coffee,DoorDash,expense,8
2024-12-31,6.87,Subscription,Subscription,Power of.,"Sharp, Mclaughlin and Rasmussen",expense,8
